experiment,seed,window,accuracy,alert_level,cosine_drift,max_jsd,max_wasserstein
Rotation (pooled),2,10,0.76003276003276,warning,0.0005005598068237305,0.002823781896332955,0.06939851215611123
Rotation (pooled),2,11,0.7264537264537264,warning,0.00024300813674926758,0.0038700648216122083,0.04365519020982151
Rotation (pooled),2,12,0.7272727272727273,ok,0.0007026791572570801,0.003362001428805615,0.06816736038737645
Rotation (pooled),2,13,0.7051597051597052,warning,0.001076817512512207,0.0034441267857306885,0.07369428935302866
Rotation (pooled),2,14,0.6805896805896806,warning,0.0006780624389648438,0.0042957536442053725,0.06275150464522758
Rotation (pooled),2,15,0.6699426699426699,warning,0.00020813941955566406,0.0030054996847107395,0.04961598269211827
Rotation (pooled),2,16,0.6351351351351351,warning,0.0003807544708251953,0.0032544790415802026,0.053939934504156635
Rotation (pooled),2,17,0.585995085995086,warning,0.0001800060272216797,0.00378598830709724,0.046046101246380096
Rotation (pooled),2,18,0.5917280917280917,warning,0.0001398921012878418,0.0031202223562878852,0.03252814529331788
Rotation (pooled),2,19,0.7311783960720131,warning,0.00019401311874389648,0.0033278020488548476,0.07445700537713386
Rotation (pooled),3,1,0.8439803439803439,ok,0.00017517805099487305,0.0031597881373777426,0.043083447006029174
Rotation (pooled),3,2,0.852989352989353,ok,0.0011145472526550293,0.0028628519874950914,0.05981542288579727
Rotation (pooled),3,3,0.8394758394758395,ok,0.00025540590286254883,0.002927925596776124,0.040187255540177345
Rotation (pooled),3,4,0.8447993447993448,ok,0.00020253658294677734,0.002893390211664228,0.04399549802742365
Rotation (pooled),3,5,0.8493038493038493,warning,0.00025397539138793945,0.003781093180305134,0.03734043492320342
Rotation (pooled),3,6,0.8419328419328419,warning,0.000217437744140625,0.002565058786243706,0.03449735477266203
Rotation (pooled),3,7,0.8194103194103194,warning,0.0004069805145263672,0.0029335040792015186,0.03857147709222817
Rotation (pooled),3,8,0.7985257985257985,warning,0.0003771781921386719,0.0032653766366970262,0.06069404543225863
Rotation (pooled),3,9,0.7841932841932842,warning,0.00031495094299316406,0.0033669669008035957,0.036555433978476694
Rotation (pooled),3,10,0.7522522522522522,critical,0.00015109777450561523,0.004640918947014379,0.040797089232121525
Rotation (pooled),3,11,0.7354627354627354,warning,0.0008821487426757812,0.0027416635643141615,0.08610575694315645
Rotation (pooled),3,12,0.7178542178542179,warning,0.0001410841941833496,0.0029989897861860217,0.028301664402313312
Rotation (pooled),3,13,0.687960687960688,warning,0.00024199485778808594,0.0038531911943844093,0.02557560250711879
Rotation (pooled),3,14,0.6691236691236692,warning,0.0004355907440185547,0.0036719195780578334,0.050337193428756505
Rotation (pooled),3,15,0.6597051597051597,warning,0.0004935860633850098,0.003140855623451547,0.04937916563229442
Rotation (pooled),3,16,0.6265356265356266,warning,0.00022161006927490234,0.00346341802737946,0.029330131673067385
Rotation (pooled),3,17,0.6068796068796068,warning,0.0006446242332458496,0.0034131594934369083,0.06098124119560871
Rotation (pooled),3,18,0.5847665847665847,warning,4.5359134674072266e-05,0.0029176749422700444,0.03045300747980886
Rotation (pooled),3,19,0.7201309328968903,warning,0.0005115866661071777,0.0033129777492746904,0.06917233213384431
Rotation (pooled),4,1,0.8419328419328419,ok,0.0005003809928894043,0.003726499592076522,0.07244013910337993
Rotation (pooled),4,2,0.8390663390663391,ok,0.0001748800277709961,0.003006579384252927,0.03919254438486335
Rotation (pooled),4,3,0.8435708435708436,ok,0.00021028518676757812,0.0035596267696119993,0.04587044139956349
Rotation (pooled),4,4,0.857084357084357,ok,0.00015693902969360352,0.0024275808951806487,0.03856105421494156
Rotation (pooled),4,5,0.8411138411138411,ok,0.00014346837997436523,0.0028579067816462494,0.055509652631930535
Rotation (pooled),4,6,0.8308763308763308,ok,0.00024312734603881836,0.0027104404150641234,0.05129503165535707
Rotation (pooled),4,7,0.8153153153153153,warning,0.0003078579902648926,0.004535671451628035,0.04894156545785046
Rotation (pooled),4,8,0.812039312039312,warning,0.00045365095138549805,0.004459514498517841,0.06258635892762356
Rotation (pooled),4,9,0.7661752661752662,warning,0.00020498037338256836,0.003543789724387461,0.0694650591035121
Rotation (pooled),4,10,0.7514332514332515,warning,0.0004685521125793457,0.002677197137933729,0.06324324982178241
Rotation (pooled),4,11,0.7469287469287469,ok,9.149312973022461e-05,0.002825956401710776,0.037265726945604816
Rotation (pooled),4,12,0.7223587223587223,ok,0.00012677907943725586,0.0031635151304630644,0.05613500879502371
Rotation (pooled),4,13,0.7121212121212122,ok,0.00023096799850463867,0.0026323100094919087,0.03912423859006381
Rotation (pooled),4,14,0.678951678951679,ok,0.000249326229095459,0.0028349925894682725,0.04794472358245775
Rotation (pooled),4,15,0.6732186732186732,ok,0.00024121999740600586,0.003825981839267151,0.05791560809813894
Rotation (pooled),4,16,0.6564291564291564,ok,0.00024402141571044922,0.002718082781563356,0.047182458629600944
Rotation (pooled),4,17,0.6363636363636364,ok,0.00032639503479003906,0.003244586744011096,0.054990688507825874
Rotation (pooled),4,18,0.5933660933660934,warning,0.00019037723541259766,0.004498506612748657,0.04624552453933305
Rotation (pooled),4,19,0.7184942716857611,warning,0.0003127455711364746,0.002870984166169186,0.05115331669634218
Rotation (pooled),5,1,0.8370188370188371,ok,0.0004277229309082031,0.002618909362268486,0.0493508732393704
Rotation (pooled),5,2,0.8423423423423423,ok,0.0002932548522949219,0.003230943832208371,0.039224177758750214
Rotation (pooled),5,3,0.8452088452088452,ok,0.00044929981231689453,0.0032553599505868577,0.037872176572000114
Rotation (pooled),5,4,0.8558558558558559,ok,0.0003504157066345215,0.0025508180615576867,0.045317304551175816
Rotation (pooled),5,5,0.8591318591318591,ok,0.00024008750915527344,0.002736140399710452,0.0317997332427034
Rotation (pooled),5,6,0.8181818181818182,ok,0.00046139955520629883,0.003080316686764918,0.04592843869312784
Rotation (pooled),5,7,0.803030303030303,warning,0.0003281235694885254,0.0035797207105920624,0.04305672529254832
Rotation (pooled),5,8,0.7919737919737919,warning,0.00030237436294555664,0.003023376987343053,0.031285480676404936
Rotation (pooled),5,9,0.7805077805077805,warning,0.00045365095138549805,0.003502568073350246,0.05466625083487305
Rotation (pooled),5,10,0.7588042588042588,warning,0.0002776980400085449,0.003294571926103546,0.0358983898303875
Rotation (pooled),5,11,0.7428337428337428,warning,0.0001392364501953125,0.00258708446684025,0.030541989992179705
Rotation (pooled),5,12,0.7235872235872236,warning,0.0010669827461242676,0.0036885741221116645,0.08234126689209981
Rotation (pooled),5,13,0.7006552006552007,warning,0.0012111067771911621,0.0026779826689915633,0.09010756705087863
Rotation (pooled),5,14,0.6945126945126945,critical,0.0006965994834899902,0.0032641376541877832,0.049124459139575596
Rotation (pooled),5,15,0.6629811629811629,critical,0.0006914138793945312,0.002634323699329227,0.060642679617988034
Rotation (pooled),5,16,0.6285831285831286,warning,0.0002638697624206543,0.0030484686476406992,0.03434526131005321
Rotation (pooled),5,17,0.6052416052416052,warning,0.0005133152008056641,0.0034223184606758804,0.04079109579069196
Rotation (pooled),5,18,0.604013104013104,warning,0.0005154013633728027,0.0035047004701689883,0.04842227520394442
Rotation (pooled),5,19,0.7389525368248773,warning,0.00019884109497070312,0.0029110938527143887,0.041198597886869054
Rotation (pooled),6,1,0.8329238329238329,ok,0.0006669759750366211,0.003509384910810167,0.07821970491423706
Rotation (pooled),6,2,0.8476658476658476,ok,0.0005274415016174316,0.003281651201173702,0.06593736289503822
Rotation (pooled),6,3,0.8574938574938575,ok,0.00013083219528198242,0.002707235924395363,0.04426374227554807
Rotation (pooled),6,4,0.8480753480753481,ok,0.0008079409599304199,0.0028197930070261367,0.06856620375531894
Rotation (pooled),6,5,0.8468468468468469,ok,0.00014793872833251953,0.0028159669005241718,0.04341545853065231
Rotation (pooled),6,6,0.8325143325143325,ok,0.000347137451171875,0.003370242113358787,0.09332760907310583
Rotation (pooled),6,7,0.825962325962326,ok,0.0007906556129455566,0.0032056055719587324,0.0700179929742063
Rotation (pooled),6,8,0.7854217854217854,ok,0.0004328489303588867,0.003098182608443472,0.08053201275188933
Rotation (pooled),6,9,0.7751842751842751,ok,0.00012493133544921875,0.003016232333006371,0.043601042935013545
Rotation (pooled),6,10,0.7657657657657657,ok,0.0002510547637939453,0.0034809882365391858,0.04284919071507797
Rotation (pooled),6,11,0.7530712530712531,ok,0.0005024075508117676,0.003484609734847641,0.07550168613322386
Rotation (pooled),6,12,0.7317772317772318,ok,0.0006369948387145996,0.0032155433616058784,0.06449822575482396
Rotation (pooled),6,13,0.7072072072072072,ok,0.00015413761138916016,0.0036165933810922424,0.05870699912752902
Rotation (pooled),6,14,0.6928746928746928,ok,0.0002333521842956543,0.0029133155728486085,0.03268730275521805
Rotation (pooled),6,15,0.676085176085176,warning,0.0011895298957824707,0.0028507038523709043,0.0893377195743157
Rotation (pooled),6,16,0.6609336609336609,warning,0.0007268786430358887,0.003372834069955121,0.08549386797274326
Rotation (pooled),6,17,0.6367731367731367,warning,0.0003834962844848633,0.0033550969161236523,0.0614872972933265
Rotation (pooled),6,18,0.6191646191646192,warning,0.0014204978942871094,0.003690125704479145,0.08901693580563828
Rotation (pooled),6,19,0.7274959083469722,warning,0.0007973313331604004,0.003455615703098801,0.08099825884058781
Rotation (pooled),7,1,0.8341523341523341,ok,0.0010231733322143555,0.0036520500189750954,0.06783010218087296
Rotation (pooled),7,2,0.8439803439803439,ok,0.0003249049186706543,0.002958310245108598,0.04223377900339212
Rotation (pooled),7,3,0.8427518427518428,ok,0.0005246996879577637,0.0032250356637194477,0.0487710580702762
Rotation (pooled),7,4,0.8488943488943489,warning,0.0011409521102905273,0.002923870412983279,0.09239830450558327
Rotation (pooled),7,5,0.8542178542178542,warning,0.0005400776863098145,0.002686296783936091,0.0398828715150722
Rotation (pooled),7,6,0.8292383292383292,warning,0.0006797909736633301,0.003641838241216942,0.0560784365535224
Rotation (pooled),7,7,0.8063063063063063,ok,0.0009295344352722168,0.0033663572018023244,0.06195676342388158
Rotation (pooled),7,8,0.7977067977067978,ok,0.00035458803176879883,0.0034806537320835797,0.04870168590078391
Rotation (pooled),7,9,0.7858312858312858,ok,0.0005064606666564941,0.0035634812731676338,0.04631359240607578
Rotation (pooled),7,10,0.7465192465192465,warning,0.0009420514106750488,0.004567473302500056,0.05781685072378722
Rotation (pooled),7,11,0.7444717444717445,warning,0.0010800957679748535,0.0030778086304384736,0.055687476589619395
Rotation (pooled),7,12,0.7395577395577395,warning,0.000554502010345459,0.003602917298832227,0.06581270458769965
Rotation (pooled),7,13,0.7088452088452089,warning,0.0007745623588562012,0.0037595697944510075,0.062898875276896
Rotation (pooled),7,14,0.6781326781326781,warning,0.0020781755447387695,0.0037623052877912297,0.09630254733712865
Rotation (pooled),7,15,0.6654381654381655,warning,0.0004437565803527832,0.003256661809823926,0.04752174024828642
Rotation (pooled),7,16,0.6392301392301393,warning,0.0012153983116149902,0.0034797348991434333,0.05841016523239876
Rotation (pooled),7,17,0.6248976248976249,ok,0.0006312727928161621,0.0032124137624519097,0.06027159108249258
Rotation (pooled),7,18,0.6117936117936118,ok,0.00048154592514038086,0.003098042252690529,0.0450284579892915
Rotation (pooled),7,19,0.7377250409165302,ok,0.0003567934036254883,0.0034666532007336416,0.04645583548994748
Rotation (pooled),8,1,0.8513513513513513,ok,0.0005845427513122559,0.003337223584285012,0.04254801742145011
Rotation (pooled),8,2,0.8476658476658476,ok,0.0012240409851074219,0.0027082800984816946,0.07661759497156949
Rotation (pooled),8,3,0.8443898443898444,ok,0.0006290078163146973,0.004166438885402333,0.055923289283011726
Rotation (pooled),8,4,0.8456183456183456,ok,0.0012997984886169434,0.0030439905394684273,0.0820292470782971
Rotation (pooled),8,5,0.8546273546273546,ok,0.0008862614631652832,0.002869223198398525,0.058875963235629485
Rotation (pooled),8,6,0.8214578214578214,warning,0.0019500255584716797,0.0036318915047183938,0.11168105172884937
Rotation (pooled),8,7,0.8087633087633087,warning,0.0005115866661071777,0.0032652386811875974,0.0625334687888154
Rotation (pooled),8,8,0.7895167895167895,warning,0.000979006290435791,0.0035115372644916117,0.055773100978942794
Rotation (pooled),8,9,0.7772317772317773,ok,0.0007772445678710938,0.0031443498121666294,0.06956771759338828
Rotation (pooled),8,10,0.757985257985258,warning,0.0019660592079162598,0.002756574795694532,0.09004788827900474
Rotation (pooled),8,11,0.7358722358722358,warning,0.0014995932579040527,0.0027538766291514164,0.0825637065577432
Rotation (pooled),8,12,0.7231777231777232,warning,0.0006996393203735352,0.003725286656404799,0.06681806203670691
Rotation (pooled),8,13,0.6986076986076986,ok,0.0016010403633117676,0.003665458136702734,0.0800618549503187
Rotation (pooled),8,14,0.6748566748566749,ok,0.0008121132850646973,0.003448933363950288,0.06356029674312805
Rotation (pooled),8,15,0.6715806715806716,ok,0.0003815293312072754,0.0036647260028537243,0.041157116326308966
Rotation (pooled),8,16,0.6261261261261262,ok,0.0013358592987060547,0.003578152934329509,0.08450396064934713
Rotation (pooled),8,17,0.6007371007371007,ok,0.0011706352233886719,0.004171729454161159,0.06189595734628869
Rotation (pooled),8,18,0.5737100737100738,ok,0.0012368559837341309,0.003097960377202909,0.060430102468102896
Rotation (pooled),8,19,0.7393617021276596,ok,0.0006340146064758301,0.003681019090261653,0.057531326124403634
Rotation (pooled),9,1,0.8493038493038493,ok,0.0009541511535644531,0.002901373257999114,0.0874445262417674
Rotation (pooled),9,2,0.8472563472563472,ok,7.659196853637695e-05,0.002622690252865242,0.04432380367004647
Rotation (pooled),9,3,0.8431613431613432,ok,0.00010091066360473633,0.003195908011691238,0.0474415154003524
Rotation (pooled),9,4,0.866912366912367,ok,0.00010347366333007812,0.0029612974272469825,0.0532591690142946
Rotation (pooled),9,5,0.8538083538083538,ok,0.00010675191879272461,0.002651321265218641,0.03231019515431311
Rotation (pooled),9,6,0.8398853398853399,warning,0.0002142786979675293,0.00370526561394814,0.0456736359980192
Rotation (pooled),9,7,0.8177723177723177,warning,6.097555160522461e-05,0.003948605965005044,0.07122603482029034
Rotation (pooled),9,8,0.7964782964782965,warning,0.0003382563591003418,0.002993601155856735,0.055590435466672056
Rotation (pooled),9,9,0.7792792792792793,warning,0.0005955696105957031,0.0034736014997996155,0.061402795691406255
Rotation (pooled),9,10,0.7514332514332515,warning,0.00011616945266723633,0.0032034637301538993,0.0548361842833264
Rotation (pooled),9,11,0.7448812448812449,warning,0.00012248754501342773,0.0023572378344498763,0.04697635425994573
Rotation (pooled),9,12,0.7280917280917281,warning,4.190206527709961e-05,0.003543991056782371,0.0477231904591579
Rotation (pooled),9,13,0.7256347256347256,warning,0.0002726316452026367,0.003414941763331081,0.05253381075310629
Rotation (pooled),9,14,0.6781326781326781,warning,0.00031501054763793945,0.0027027691223964123,0.05199022920046919
Rotation (pooled),9,15,0.6662571662571662,ok,7.259845733642578e-05,0.0026840445770064955,0.04365950358465592
Rotation (pooled),9,16,0.633087633087633,ok,0.00014096498489379883,0.0029794608077093137,0.04425683119024888
Rotation (pooled),9,17,0.6081081081081081,warning,0.00027304887771606445,0.0033089259865842196,0.04451498233108366
Rotation (pooled),9,18,0.5954135954135954,warning,0.0002561211585998535,0.003002703779717246,0.04753594232279193
Rotation (pooled),9,19,0.733633387888707,warning,0.00035256147384643555,0.0031190167469178805,0.06281917595603469
Rotation (pooled),10,1,0.8394758394758395,ok,0.00029718875885009766,0.002582086551791098,0.04909597877685721
Rotation (pooled),10,2,0.8427518427518428,ok,0.0006884932518005371,0.003212317024865666,0.061418322699844666
Rotation (pooled),10,3,0.8394758394758395,ok,0.0005085468292236328,0.003404152433793688,0.06683817540007865
Rotation (pooled),10,4,0.85995085995086,ok,0.0005944371223449707,0.0028490817765325993,0.04971946819695313
Rotation (pooled),10,5,0.8615888615888616,ok,0.0003796815872192383,0.003336884289586873,0.05096197724006735
Rotation (pooled),10,6,0.834971334971335,ok,0.0007094740867614746,0.0033072930621557313,0.057491155785953076
Rotation (pooled),10,7,0.8202293202293203,ok,0.00023221969604492188,0.0027858452178166106,0.0332775261540772
Rotation (pooled),10,8,0.7956592956592956,ok,0.000370025634765625,0.0031878848655585972,0.05731142364277118
Rotation (pooled),10,9,0.7784602784602784,warning,0.000917971134185791,0.0029719352848020424,0.0589531219536156
Rotation (pooled),10,10,0.7575757575757576,warning,0.0003885626792907715,0.0033436544565339926,0.0459554948500109
Rotation (pooled),10,11,0.7334152334152334,warning,0.00040465593338012695,0.002851326891239044,0.03615635070289246
Rotation (pooled),10,12,0.733005733005733,ok,0.00030994415283203125,0.0033642561557796595,0.0556228521803812
Rotation (pooled),10,13,0.7100737100737101,ok,0.00018519163131713867,0.0025778644483439956,0.040603913202444955
Rotation (pooled),10,14,0.6736281736281736,ok,0.00046449899673461914,0.0031568722203274497,0.04592287286133622
Rotation (pooled),10,15,0.6666666666666666,ok,0.00020015239715576172,0.0034376542021898153,0.033186222572088614
Rotation (pooled),10,16,0.6228501228501229,warning,0.00029528141021728516,0.0037922949414435766,0.04265514900183257
Rotation (pooled),10,17,0.6171171171171171,warning,0.0002632737159729004,0.0029915434972243226,0.03873056779103771
Rotation (pooled),10,18,0.6122031122031122,warning,0.00017654895782470703,0.0026874830918265638,0.032056133798266384
Rotation (pooled),10,19,0.7397708674304418,ok,0.00041413307189941406,0.003150068466476401,0.04677549755270407
Rotation (pooled),11,1,0.8402948402948403,ok,0.0001965165138244629,0.002328459523720347,0.03775543333252436
Rotation (pooled),11,2,0.8447993447993448,ok,0.00035840272903442383,0.003009409028604835,0.050434290326370555
Rotation (pooled),11,3,0.8513513513513513,ok,9.423494338989258e-05,0.003643372183434253,0.030621228438426795
Rotation (pooled),11,4,0.8497133497133497,ok,0.00019061565399169922,0.003413392257002551,0.03801739105575678
Rotation (pooled),11,5,0.852989352989353,ok,0.00020945072174072266,0.002902524761651845,0.03923412024735317
Rotation (pooled),11,6,0.8357903357903358,warning,0.00030487775802612305,0.0023042984792285342,0.050026862011823124
Rotation (pooled),11,7,0.8165438165438166,warning,0.0003624558448791504,0.0033176886630400704,0.04804194720448997
Rotation (pooled),11,8,0.7948402948402948,warning,0.00031107664108276367,0.0026615740231895803,0.04002396863860244
Rotation (pooled),11,9,0.7678132678132679,warning,0.0007359981536865234,0.0029407070532800382,0.07385376160987243
Rotation (pooled),11,10,0.7469287469287469,warning,0.00036644935607910156,0.003124785376172456,0.05272550378387594
Rotation (pooled),11,11,0.7387387387387387,warning,5.358457565307617e-05,0.002569152289658008,0.03498997545021568
Rotation (pooled),11,12,0.7178542178542179,ok,0.00016736984252929688,0.003323994120530653,0.035174341526663926
Rotation (pooled),11,13,0.6924651924651924,warning,0.00032597780227661133,0.00337962596082614,0.054450562546699194
Rotation (pooled),11,14,0.6683046683046683,warning,0.0003037452697753906,0.002820722237906893,0.06562300204615172
Rotation (pooled),11,15,0.6576576576576577,warning,0.00027370452880859375,0.0028648998046924474,0.04849006430282928
Rotation (pooled),11,16,0.6314496314496314,warning,0.00016611814498901367,0.0033430283595627264,0.03676679348981163
Rotation (pooled),11,17,0.6072891072891073,ok,0.00014495849609375,0.0034247129267122077,0.027999018181655393
Rotation (pooled),11,18,0.5913185913185913,ok,9.107589721679688e-05,0.0029776083194419985,0.05651079644094376
Rotation (pooled),11,19,0.7295417348608838,ok,7.033348083496094e-05,0.0036038808766770754,0.025047701379710446
Rotation (pooled),12,1,0.8513513513513513,ok,0.00016313791275024414,0.0031694243869152482,0.04284354946001849
Rotation (pooled),12,2,0.8480753480753481,ok,0.00025516748428344727,0.004400101342464609,0.038753513701376086
Rotation (pooled),12,3,0.8435708435708436,ok,0.00010412931442260742,0.0032867792357884184,0.04139595736067903
Rotation (pooled),12,4,0.8521703521703522,warning,0.00041478872299194336,0.0037633203093055904,0.0573828236723856
Rotation (pooled),12,5,0.8517608517608518,warning,0.00014036893844604492,0.0031272926681374705,0.04521729530643659
Rotation (pooled),12,6,0.8157248157248157,warning,0.0004125237464904785,0.003932959382662086,0.04768800491926306
Rotation (pooled),12,7,0.8144963144963145,warning,0.0004456639289855957,0.0028508948717392334,0.05907919925136405
Rotation (pooled),12,8,0.7944307944307945,warning,0.0002123117446899414,0.0037545366950459446,0.04849431811196708
Rotation (pooled),12,9,0.7764127764127764,warning,0.0003313422203063965,0.0027848348731252916,0.05680234172727751
Rotation (pooled),12,10,0.7596232596232596,ok,9.900331497192383e-05,0.003348026682102874,0.039048956798272014
Rotation (pooled),12,11,0.7268632268632269,ok,0.00010704994201660156,0.0031561205396503133,0.053304320547031714
Rotation (pooled),12,12,0.723996723996724,ok,7.581710815429688e-05,0.0025927922611668755,0.03205161173093558
Rotation (pooled),12,13,0.7027027027027027,ok,0.00015413761138916016,0.002433497530839341,0.04173386927854405
Rotation (pooled),12,14,0.676085176085176,ok,0.0002289414405822754,0.004135961796462922,0.047897545296819326
Rotation (pooled),12,15,0.6707616707616708,ok,0.00010114908218383789,0.0025757680946379233,0.02346494333556786
Rotation (pooled),12,16,0.6269451269451269,ok,0.00021564960479736328,0.0025500250901170814,0.035870780120985116
Rotation (pooled),12,17,0.6277641277641277,ok,8.118152618408203e-05,0.00328616659717414,0.03656542069586811
Rotation (pooled),12,18,0.5978705978705978,ok,0.00042110681533813477,0.0036056549626582567,0.04696260155184804
Rotation (pooled),12,19,0.7242225859247136,ok,0.0001462697982788086,0.003588852748178224,0.03519587056090074
Rotation (pooled),13,1,0.8345618345618345,ok,0.00034940242767333984,0.004013505665610784,0.05580153312960475
Rotation (pooled),13,2,0.8435708435708436,ok,0.00021219253540039062,0.0028126836282730133,0.04392467194430747
Rotation (pooled),13,3,0.8472563472563472,ok,0.00026667118072509766,0.0031388893257437043,0.052114836283636036
Rotation (pooled),13,4,0.8497133497133497,warning,0.0008828639984130859,0.0028559842573268102,0.0821869185752708
Rotation (pooled),13,5,0.855036855036855,warning,0.0004717111587524414,0.003599420066471437,0.049978850007155025
Rotation (pooled),13,6,0.8304668304668305,warning,0.00033408403396606445,0.0037415956556617978,0.04510450488017233
Rotation (pooled),13,7,0.8116298116298116,ok,0.0001932382583618164,0.0024230385955365348,0.0407563260457815
Rotation (pooled),13,8,0.7968877968877969,ok,0.00036156177520751953,0.003662167258947117,0.05628416839419552
Rotation (pooled),13,9,0.7698607698607699,ok,0.0004004240036010742,0.0032076094559504043,0.05280457043352505
Rotation (pooled),13,10,0.7506142506142506,warning,0.0010759830474853516,0.003319440660913988,0.09429993437882282
Rotation (pooled),13,11,0.7227682227682227,warning,0.0012322068214416504,0.0035832289659626752,0.08105624929401502
Rotation (pooled),13,12,0.726044226044226,warning,0.0001131892204284668,0.002753882942747467,0.050250390385785576
Rotation (pooled),13,13,0.7014742014742015,warning,0.0004937052726745605,0.002720794896289183,0.04731871291211696
Rotation (pooled),13,14,0.6814086814086814,ok,0.0002614259719848633,0.0029791337281836333,0.06403738923998586
Rotation (pooled),13,15,0.6564291564291564,ok,0.00028145313262939453,0.003013741294394268,0.05974412674120919
Rotation (pooled),13,16,0.6285831285831286,ok,0.00010776519775390625,0.002731585515035856,0.03902196886805845
Rotation (pooled),13,17,0.595004095004095,ok,0.00021266937255859375,0.003587733979955577,0.05460910608007647
Rotation (pooled),13,18,0.5827190827190827,warning,0.0004360675811767578,0.0028757829184594503,0.0830660649050137
Rotation (pooled),13,19,0.7377250409165302,warning,0.00028824806213378906,0.0034618562699268414,0.05206253353091111
Rotation (pooled),14,1,0.8505323505323505,ok,0.00047266483306884766,0.003551777984964228,0.044629114189815515
Rotation (pooled),14,2,0.8501228501228502,ok,0.0002849698066711426,0.0029181295035346647,0.03961583617579103
Rotation (pooled),14,3,0.8366093366093366,ok,0.0003339052200317383,0.0025479040639177124,0.054936414899177305
Rotation (pooled),14,4,0.8546273546273546,ok,0.00017511844635009766,0.002775693282781191,0.039016420827884105
Rotation (pooled),14,5,0.8402948402948403,ok,0.00010788440704345703,0.002936139363235284,0.028222360186563954
Rotation (pooled),14,6,0.8247338247338247,ok,7.456541061401367e-05,0.0028480378192668404,0.042504282390590474
Rotation (pooled),14,7,0.8353808353808354,ok,0.00020635128021240234,0.002554373141805391,0.04680354986487591
Rotation (pooled),14,8,0.7932022932022932,ok,0.0003083944320678711,0.002272519170684442,0.04786043467422644
Rotation (pooled),14,9,0.7768222768222768,ok,0.00020927190780639648,0.003192319361755646,0.0429996826394712
Rotation (pooled),14,10,0.7465192465192465,ok,0.00044232606887817383,0.002916266690082621,0.05864882998931318
Rotation (pooled),14,11,0.7407862407862408,ok,0.00037157535552978516,0.0031226908652447188,0.03849593363751161
Rotation (pooled),14,12,0.7178542178542179,ok,0.000453948974609375,0.003096318143764172,0.04609341401931753
Rotation (pooled),14,13,0.7076167076167076,warning,0.0006123781204223633,0.003354317008357587,0.05202114150076089
Rotation (pooled),14,14,0.6908271908271908,warning,0.000310361385345459,0.002931296250285583,0.04300612318503995
Rotation (pooled),14,15,0.6695331695331695,warning,0.0003552436828613281,0.002457049661462962,0.044502027793444435
Rotation (pooled),14,16,0.6478296478296478,ok,0.0002701282501220703,0.002762354566610407,0.04105777824034396
Rotation (pooled),14,17,0.6068796068796068,ok,0.00016933679580688477,0.002626457018478773,0.03265320347205574
Rotation (pooled),14,18,0.5896805896805897,ok,0.00037491321563720703,0.002501576305059926,0.05891887267928656
Rotation (pooled),14,19,0.7258592471358429,ok,0.00011110305786132812,0.002356259269978869,0.028200015781545882
Rotation (pooled),15,1,0.8603603603603603,ok,0.00016230344772338867,0.003299332428808946,0.053372881955685125
Rotation (pooled),15,2,0.8427518427518428,ok,0.00017827749252319336,0.0023486188618125348,0.03506492522227089
Rotation (pooled),15,3,0.8345618345618345,ok,0.00018042325973510742,0.003409307195632796,0.034993747680964485
Rotation (pooled),15,4,0.8558558558558559,warning,0.0005410313606262207,0.0023740936485943664,0.06065317183232622
Rotation (pooled),15,5,0.8546273546273546,warning,0.0002486705780029297,0.002666642895900801,0.03500613132697635
Rotation (pooled),15,6,0.8370188370188371,warning,0.00010603666305541992,0.0032559355363630657,0.02956677724718698
Rotation (pooled),15,7,0.8149058149058149,ok,0.0003342628479003906,0.0023705238450305657,0.03766901867056493
Rotation (pooled),15,8,0.7866502866502867,warning,0.0005481839179992676,0.0029508116296982296,0.05195820329437758
Rotation (pooled),15,9,0.7805077805077805,warning,0.0002390742301940918,0.004284946840554441,0.04315686190461193
Rotation (pooled),15,10,0.7542997542997543,warning,0.0004519224166870117,0.0032140993763287396,0.05682435253426049
Rotation (pooled),15,11,0.7485667485667485,warning,0.00026232004165649414,0.002805260960522263,0.04498745261970488
Rotation (pooled),15,12,0.7276822276822277,ok,0.0002563595771789551,0.003574205065639582,0.03200741472563135
Rotation (pooled),15,13,0.7244062244062244,ok,0.00015026330947875977,0.002571830623975372,0.033936017366367116
Rotation (pooled),15,14,0.6920556920556921,ok,0.0004451274871826172,0.002581872500324895,0.03697005892134317
Rotation (pooled),15,15,0.6801801801801802,ok,0.00020360946655273438,0.0024063870047603114,0.041696580094845975
Rotation (pooled),15,16,0.6531531531531531,ok,0.0003648996353149414,0.0028945009182743692,0.049523493987982926
Rotation (pooled),15,17,0.6420966420966421,ok,0.00033402442932128906,0.0028154294879273907,0.04576330447995116
Rotation (pooled),15,18,0.6228501228501229,warning,0.0001919865608215332,0.004109408955938814,0.0277948808962808
Rotation (pooled),15,19,0.7107201309328969,warning,0.000186920166015625,0.002758903689017979,0.06011372847133896
Rotation (pooled),16,1,0.855036855036855,ok,0.0003935694694519043,0.002865800357903801,0.04214254824140409
Rotation (pooled),16,2,0.8439803439803439,ok,0.00012040138244628906,0.002330690322193256,0.03307407376158869
Rotation (pooled),16,3,0.8447993447993448,ok,0.00020831823348999023,0.002900719604980238,0.06479336607367575
Rotation (pooled),16,4,0.8542178542178542,warning,0.00010883808135986328,0.004009373901849746,0.04431174972002015
